,ID,Pred
823,2019_1251_1318,0.332428372
824,2019_1153_1318,0.117686882
825,2019_1314_1318,0.201059005
826,2019_1181_1318,0.904172284
827,2019_1308_1318,0.101502511
828,2019_1305_1318,0.035711813
829,2019_1295_1318,0.205385723
830,2019_1266_1318,0.811243052
831,2019_1297_1318,0.137296183
832,2019_1159_1318,0.090766794
833,2019_1211_1318,0.824830609
834,2019_1120_1318,0.483596793
835,2019_1205_1318,0.304027046
836,2019_1101_1318,0.495197079
837,2019_1285_1318,0.340210938
838,2019_1293_1318,0.887255217
839,2019_1261_1318,0.648525604
840,2019_1278_1318,0.513526948
841,2019_1280_1318,0.514782193
842,2019_1257_1318,0.381864483
843,2019_1276_1318,0.208005202
844,2019_1133_1318,0.823105154
845,2019_1138_1318,0.954142169
846,2019_1243_1318,0.783335872
847,2019_1277_1318,0.345701037
848,2019_1234_1318,0.669448028
849,2019_1233_1318,0.528300706
850,2019_1235_1318,0.152692222
851,2019_1124_1318,0.597584292
852,2019_1209_1318,0.937815929
853,2019_1113_1318,0.203468357
854,2019_1192_1318,0.654759887
855,2019_1196_1318,0.637989534
856,2019_1300_1318,0.618844464
857,2019_1279_1318,0.103110757
858,2019_1246_1318,0.283112185
859,2019_1242_1318,0.649006792
860,2019_1199_1318,0.236752091
861,2019_1125_1318,0.69649418
862,2019_1279_1326,0.826628936
863,2019_1125_1326,0.681587443
864,2019_1295_1326,0.698269661
865,2019_1300_1326,0.971514156
866,2019_1261_1326,0.807070412
867,2019_1280_1326,0.109622774
868,2019_1235_1326,0.620564371
869,2019_1205_1326,0.43348115
870,2019_1124_1326,0.490668946
871,2019_1251_1326,0.103484256
872,2019_1277_1326,0.108572742
873,2019_1318_1326,0.208628375
874,2019_1242_1326,0.125077922
875,2019_1293_1326,0.734202465
876,2019_1222_1326,0.060874308
877,2019_1181_1326,0.956481275
878,2019_1133_1326,0.063980291
879,2019_1243_1326,0.670160403
880,2019_1192_1326,0.524997428
881,2019_1285_1326,0.896009178
882,2019_1113_1326,0.498351908
883,2019_1305_1326,0.031220654
884,2019_1297_1326,0.144515096
885,2019_1266_1326,0.305731385
886,2019_1278_1326,0.83084155
887,2019_1314_1326,0.709705518
888,2019_1196_1326,0.344474537
889,2019_1246_1326,0.069439838
890,2019_1233_1326,0.950362467
891,2019_1153_1326,0.528064626
892,2019_1308_1326,0.110590162
893,2019_1257_1326,0.720367376
894,2019_1211_1326,0.357107981
895,2019_1120_1326,0.153991126
896,2019_1209_1326,0.344365349
897,2019_1268_1326,0.178538824
898,2019_1276_1326,0.837864263
899,2019_1101_1326,0.96733945
900,2019_1138_1326,0.410276362
901,2019_1199_1326,0.348492472
902,2019_1234_1326,0.415075357
903,2019_1159_1326,0.540692405
904,2019_1293_1328,0.672042507
905,2019_1153_1328,0.56385862
906,2019_1209_1328,0.398246837
907,2019_1297_1328,0.824794656
908,2019_1120_1328,0.710546758
909,2019_1308_1328,0.603736398
910,2019_1277_1328,0.838620219
911,2019_1211_1328,0.718598495
912,2019_1266_1328,0.344814299
913,2019_1295_1328,0.822918717
914,2019_1305_1328,0.638257003
915,2019_1246_1328,0.705486598
916,2019_1280_1328,0.256996579
917,2019_1251_1328,0.681676852
918,2019_1196_1328,0.147002015
919,2019_1113_1328,0.810264119
920,2019_1261_1328,0.260475023
921,2019_1234_1328,0.907872825
922,2019_1233_1328,0.951612048
923,2019_1268_1328,0.052915629
924,2019_1101_1328,0.407812305
925,2019_1243_1328,0.379152506
926,2019_1205_1328,0.080275299
927,2019_1124_1328,0.307451531
928,2019_1279_1328,0.123562683
929,2019_1242_1328,0.249751721
930,2019_1125_1328,0.41257701
931,2019_1278_1328,0.845100365
932,2019_1318_1328,0.52083115
933,2019_1257_1328,0.953317226
934,2019_1276_1328,0.820376983
935,2019_1285_1328,0.396955149
936,2019_1138_1328,0.703334073
937,2019_1222_1328,0.799377029
938,2019_1133_1328,0.770817243
939,2019_1192_1328,0.791146895
940,2019_1326_1328,0.613015836
941,2019_1300_1328,0.56723251
942,2019_1314_1328,0.374581689
943,2019_1181_1328,0.839362321
944,2019_1199_1328,0.328567518
945,2019_1235_1328,0.348629849
946,2019_1159_1328,0.24135013
947,2019_1246_1330,0.696356587
948,2019_1205_1330,0.729400483
949,2019_1278_1330,0.919482719
950,2019_1113_1330,0.92243199
951,2019_1318_1330,0.90343709
952,2019_1305_1330,0.209116571
953,2019_1266_1330,0.083499399
954,2019_1297_1330,0.48371875
955,2019_1234_1330,0.975335316
956,2019_1277_1330,0.024824149
957,2019_1243_1330,0.492326724
958,2019_1276_1330,0.664361145
959,2019_1133_1330,0.205749127
960,2019_1153_1330,0.504982212
961,2019_1308_1330,0.361142281
962,2019_1261_1330,0.386654683
963,2019_1199_1330,0.849305645
964,2019_1285_1330,0.390038118
965,2019_1120_1330,0.467349537
966,2019_1159_1330,0.131250227
967,2019_1138_1330,0.092597264
968,2019_1242_1330,0.920181731
969,2019_1251_1330,0.35698544
970,2019_1233_1330,0.195952592
971,2019_1326_1330,0.80287616
972,2019_1328_1330,0.298735483
973,2019_1101_1330,0.95283528
974,2019_1192_1330,0.562708721
975,2019_1211_1330,0.134194773
976,2019_1314_1330,0.654059785
977,2019_1268_1330,0.405827742
978,2019_1300_1330,0.409122121
979,2019_1235_1330,0.762239049
980,2019_1181_1330,0.975043321
981,2019_1125_1330,0.20910664
982,2019_1196_1330,0.300529099
983,2019_1222_1330,0.401035272
984,2019_1280_1330,0.361499145
985,2019_1124_1330,0.326159947
986,2019_1295_1330,0.668296899
987,2019_1257_1330,0.44295152
988,2019_1279_1330,0.629744446
989,2019_1293_1330,0.359052278
990,2019_1209_1330,0.858758418
991,2019_1300_1332,0.067445471
992,2019_1242_1332,0.471057349
993,2019_1326_1332,0.877746769
994,2019_1124_1332,0.071954708
995,2019_1159_1332,0.818889305
996,2019_1278_1332,0.106796095
997,2019_1205_1332,0.599248066
998,2019_1280_1332,0.419335694
999,2019_1268_1332,0.974758842
1000,2019_1279_1332,0.512989711
1001,2019_1318_1332,0.882698303
1002,2019_1295_1332,0.652718992
1003,2019_1125_1332,0.668307975
1004,2019_1308_1332,0.391030981
1005,2019_1222_1332,0.754039514
1006,2019_1138_1332,0.852088487
1007,2019_1233_1332,0.127248631
1008,2019_1257_1332,0.582602944
1009,2019_1251_1332,0.286332819
1010,2019_1243_1332,0.378919827
1011,2019_1101_1332,0.302512189
1012,2019_1181_1332,0.715036904
1013,2019_1211_1332,0.755198159
1014,2019_1153_1332,0.666989721
1015,2019_1276_1332,0.399311147
1016,2019_1209_1332,0.512593869
1017,2019_1246_1332,0.78018229
1018,2019_1199_1332,0.968818957
1019,2019_1297_1332,0.976254969
1020,2019_1293_1332,0.695707427
1021,2019_1277_1332,0.876908752
1022,2019_1261_1332,0.184390119
1023,2019_1305_1332,0.208108876
1024,2019_1235_1332,0.721304094
1025,2019_1328_1332,0.598185739
1026,2019_1196_1332,0.118558017
1027,2019_1133_1332,0.76127249
1028,2019_1234_1332,0.43955159
1029,2019_1314_1332,0.834207379
1030,2019_1120_1332,0.438087539
1031,2019_1266_1332,0.563031285
1032,2019_1285_1332,0.306682354
1033,2019_1192_1332,0.239263011
1034,2019_1113_1332,0.411983689
1035,2019_1330_1332,0.387301421
1036,2019_1300_1341,0.485551371
1037,2019_1222_1341,0.792550504
1038,2019_1251_1341,0.053778242
1039,2019_1280_1341,0.768624068
1040,2019_1196_1341,0.528860261
1041,2019_1120_1341,0.400284004
1042,2019_1234_1341,0.300778264
1043,2019_1133_1341,0.659327397
1044,2019_1209_1341,0.572800752
1045,2019_1297_1341,0.326775882
1046,2019_1138_1341,0.693149364
1047,2019_1326_1341,0.551416728
1048,2019_1101_1341,0.964665166
1049,2019_1305_1341,0.685863902
1050,2019_1153_1341,0.589336112
1051,2019_1257_1341,0.960028638
1052,2019_1295_1341,0.438584602
1053,2019_1125_1341,0.682836691
1054,2019_1279_1341,0.777000671
1055,2019_1278_1341,0.332831201
1056,2019_1293_1341,0.606491151
1057,2019_1159_1341,0.967591049
1058,2019_1181_1341,0.875693155
1059,2019_1277_1341,0.107956823
1060,2019_1318_1341,0.114938635
1061,2019_1285_1341,0.160924742
1062,2019_1314_1341,0.368601133
1063,2019_1332_1341,0.616276526
1064,2019_1246_1341,0.898367378
1065,2019_1211_1341,0.59727049
1066,2019_1266_1341,0.722102857
1067,2019_1308_1341,0.41855448
1068,2019_1328_1341,0.796638568
1069,2019_1276_1341,0.096738379
1070,2019_1268_1341,0.328864843
1071,2019_1192_1341,0.815857064
1072,2019_1243_1341,0.202338781
1073,2019_1233_1341,0.269652318
1074,2019_1124_1341,0.120871397
1075,2019_1242_1341,0.291582967
1076,2019_1330_1341,0.11852983
1077,2019_1199_1341,0.370141407
1078,2019_1205_1341,0.335784124
1079,2019_1113_1341,0.532891208
1080,2019_1261_1341,0.256741277
1081,2019_1235_1341,0.480456981
1082,2019_1196_1345,0.08931639
1083,2019_1233_1345,0.638690179
1084,2019_1251_1345,0.065960183
1085,2019_1192_1345,0.932534101
1086,2019_1113_1345,0.880988469
1087,2019_1153_1345,0.859711656
1088,2019_1199_1345,0.890683334
1089,2019_1268_1345,0.599205205
1090,2019_1246_1345,0.76154711
1091,2019_1124_1345,0.740114972
1092,2019_1138_1345,0.464619441
1093,2019_1125_1345,0.294679339
1094,2019_1297_1345,0.336647372
1095,2019_1277_1345,0.248882002
1096,2019_1266_1345,0.481807282
1097,2019_1332_1345,0.616948351
1098,2019_1101_1345,0.6326653
1099,2019_1276_1345,0.529889283
1100,2019_1159_1345,0.407432684
1101,2019_1211_1345,0.293273785
1102,2019_1235_1345,0.968524753
1103,2019_1261_1345,0.32462194
1104,2019_1181_1345,0.960366538
1105,2019_1300_1345,0.645311751
1106,2019_1243_1345,0.274056329
1107,2019_1305_1345,0.212941342
1108,2019_1293_1345,0.247761809
1109,2019_1257_1345,0.575583908
1110,2019_1295_1345,0.240902724
1111,2019_1242_1345,0.64207735
1112,2019_1133_1345,0.37786252
1113,2019_1285_1345,0.966024453
1114,2019_1120_1345,0.035411877
1115,2019_1328_1345,0.95252553
1116,2019_1341_1345,0.287690583
1117,2019_1222_1345,0.967773191
1118,2019_1314_1345,0.870294765
1119,2019_1318_1345,0.895072613
1120,2019_1308_1345,0.920105899
1121,2019_1279_1345,0.797873144
1122,2019_1278_1345,0.170794901
1123,2019_1234_1345,0.191291333
1124,2019_1326_1345,0.250722378
1125,2019_1330_1345,0.292867098
1126,2019_1280_1345,0.817544429
1127,2019_1205_1345,0.516617497
1128,2019_1209_1345,0.265075676
1129,2019_1234_1371,0.347259494
1130,2019_1257_1371,0.42656238
1131,2019_1209_1371,0.217446312
1132,2019_1192_1371,0.795911383
1133,2019_1120_1371,0.670488052
1134,2019_1181_1371,0.418451139
1135,2019_1138_1371,0.653278681
1136,2019_1279_1371,0.751298421
1137,2019_1246_1371,0.615412256
1138,2019_1332_1371,0.34764218
1139,2019_1153_1371,0.381557719
1140,2019_1318_1371,0.948268793
1141,2019_1124_1371,0.689432013
1142,2019_1261_1371,0.947441443
1143,2019_1293_1371,0.558794971
1144,2019_1341_1371,0.416301384
1145,2019_1285_1371,0.938773527
1146,2019_1277_1371,0.186143143
1147,2019_1133_1371,0.380916862
1148,2019_1305_1371,0.881754768
1149,2019_1242_1371,0.125114129
1150,2019_1233_1371,0.132151964
1151,2019_1326_1371,0.954992026
1152,2019_1196_1371,0.648010515
1153,2019_1125_1371,0.468801837
1154,2019_1101_1371,0.423751941
1155,2019_1308_1371,0.581371042
1156,2019_1235_1371,0.376235669
1157,2019_1295_1371,0.199407057
1158,2019_1268_1371,0.141932729
1159,2019_1300_1371,0.232742299
1160,2019_1199_1371,0.85071721
1161,2019_1276_1371,0.586193744
1162,2019_1243_1371,0.726932903
1163,2019_1222_1371,0.583081067
1164,2019_1266_1371,0.324888462
1165,2019_1328_1371,0.645476654
1166,2019_1314_1371,0.55123169
1167,2019_1280_1371,0.68027365
1168,2019_1159_1371,0.083968209
1169,2019_1330_1371,0.441501104
1170,2019_1297_1371,0.978362604
1171,2019_1251_1371,0.049832847
1172,2019_1278_1371,0.625757536
1173,2019_1205_1371,0.699136144
1174,2019_1113_1371,0.666295098
1175,2019_1345_1371,0.781022721
1176,2019_1211_1371,0.794852285
1177,2019_1318_1385,0.27096372
1178,2019_1113_1385,0.230884128
1179,2019_1101_1385,0.796459569
1180,2019_1326_1385,0.028223547
1181,2019_1251_1385,0.634677358
1182,2019_1266_1385,0.429342537
1183,2019_1125_1385,0.510828739
1184,2019_1341_1385,0.438920621
1185,2019_1257_1385,0.114835246
1186,2019_1243_1385,0.083384277
1187,2019_1268_1385,0.354403418
1188,2019_1153_1385,0.77101362
1189,2019_1279_1385,0.954256646
1190,2019_1278_1385,0.329906457
1191,2019_1138_1385,0.174045826
1192,2019_1295_1385,0.940642657
1193,2019_1328_1385,0.362133067
1194,2019_1205_1385,0.939937304
1195,2019_1314_1385,0.346330747
1196,2019_1285_1385,0.070460784
1197,2019_1233_1385,0.495618885
1198,2019_1277_1385,0.710804763
1199,2019_1234_1385,0.070399298
1200,2019_1261_1385,0.857831252
1201,2019_1345_1385,0.904491242
1202,2019_1199_1385,0.074244668
1203,2019_1305_1385,0.919287863
1204,2019_1124_1385,0.330453269
1205,2019_1235_1385,0.215079849
1206,2019_1209_1385,0.416478115
1207,2019_1196_1385,0.068431594
1208,2019_1308_1385,0.72899186
1209,2019_1133_1385,0.262116335
1210,2019_1293_1385,0.308663974
1211,2019_1371_1385,0.301075939
1212,2019_1300_1385,0.782795985
1213,2019_1242_1385,0.799601695
1214,2019_1222_1385,0.719978355
1215,2019_1276_1385,0.672509708
1216,2019_1120_1385,0.027148146
1217,2019_1280_1385,0.093653729
1218,2019_1211_1385,0.712477207
1219,2019_1246_1385,0.380943076
1220,2019_1181_1385,0.367624896
1221,2019_1192_1385,0.899667153
1222,2019_1332_1385,0.293055205
1223,2019_1330_1385,0.05306985
1224,2019_1159_1385,0.803985483
1225,2019_1297_1385,0.764483101
1226,2019_1101_1387,0.204562312
1227,2019_1133_1387,0.464327341
1228,2019_1300_1387,0.584951535
1229,2019_1277_1387,0.452187483
1230,2019_1266_1387,0.263122728
1231,2019_1209_1387,0.800438782
1232,2019_1305_1387,0.375177555
1233,2019_1328_1387,0.495095563
1234,2019_1233_1387,0.403798894
1235,2019_1235_1387,0.929049218
1236,2019_1159_1387,0.532822555
1237,2019_1276_1387,0.75587553
1238,2019_1308_1387,0.344473632
1239,2019_1278_1387,0.702625646
1240,2019_1326_1387,0.777700509
1241,2019_1297_1387,0.35682698
1242,2019_1261_1387,0.028026025
1243,2019_1181_1387,0.944328264
1244,2019_1125_1387,0.343554932
1245,2019_1345_1387,0.691884912
1246,2019_1246_1387,0.471502668
1247,2019_1279_1387,0.646415984
1248,2019_1280_1387,0.604299888
1249,2019_1371_1387,0.728855051
1250,2019_1268_1387,0.644233471
1251,2019_1199_1387,0.964902533
1252,2019_1295_1387,0.751423243
1253,2019_1138_1387,0.360020042
1254,2019_1251_1387,0.085486621
1255,2019_1257_1387,0.133540031
1256,2019_1341_1387,0.545509185
1257,2019_1211_1387,0.12906148
1258,2019_1243_1387,0.367496412
1259,2019_1192_1387,0.117972454
1260,2019_1234_1387,0.901096087
1261,2019_1196_1387,0.120083942
1262,2019_1293_1387,0.703214492
1263,2019_1205_1387,0.878567126
1264,2019_1330_1387,0.604479175
1265,2019_1242_1387,0.360001021
1266,2019_1332_1387,0.164676463
1267,2019_1285_1387,0.345108697
1268,2019_1124_1387,0.77615272
1269,2019_1385_1387,0.550934938
1270,2019_1314_1387,0.56082948
1271,2019_1153_1387,0.798054533
1272,2019_1120_1387,0.161693698
1273,2019_1318_1387,0.374874874
1274,2019_1222_1387,0.57779045
1275,2019_1113_1387,0.918520395
1276,2019_1113_1388,0.123792703
1277,2019_1266_1388,0.214814589
1278,2019_1138_1388,0.145387326
1279,2019_1222_1388,0.489510152
1280,2019_1314_1388,0.092727482
1281,2019_1285_1388,0.68194661
1282,2019_1242_1388,0.40864195
1283,2019_1345_1388,0.623664952
1284,2019_1133_1388,0.199920068
1285,2019_1341_1388,0.864173204
1286,2019_1199_1388,0.244175536
1287,2019_1209_1388,0.263158086
1288,2019_1385_1388,0.089602512
1289,2019_1234_1388,0.275409177
1290,2019_1205_1388,0.198147782
1291,2019_1297_1388,0.974115512
1292,2019_1181_1388,0.025645943
1293,2019_1293_1388,0.784057387
1294,2019_1120_1388,0.210728147
1295,2019_1276_1388,0.817443296
1296,2019_1318_1388,0.924893894
1297,2019_1246_1388,0.680571508
1298,2019_1268_1388,0.605158676
1299,2019_1279_1388,0.614971481
1300,2019_1251_1388,0.418444251
1301,2019_1261_1388,0.130657896
1302,2019_1295_1388,0.838450879
1303,2019_1300_1388,0.546357932
1304,2019_1233_1388,0.688663308
1305,2019_1280_1388,0.583917626
1306,2019_1328_1388,0.137552378
1307,2019_1153_1388,0.922740022
1308,2019_1371_1388,0.605268442
1309,2019_1278_1388,0.977641039
1310,2019_1387_1388,0.671543474
1311,2019_1235_1388,0.053307397
1312,2019_1124_1388,0.553384898
1313,2019_1305_1388,0.677587498
1314,2019_1308_1388,0.875046653
1315,2019_1192_1388,0.78347307
1316,2019_1326_1388,0.629301162
1317,2019_1159_1388,0.317041547
1318,2019_1277_1388,0.203655043
1319,2019_1125_1388,0.243950961
1320,2019_1330_1388,0.770948641
1321,2019_1332_1388,0.334240829
1322,2019_1243_1388,0.763712227
1323,2019_1211_1388,0.039657138
1324,2019_1101_1388,0.544443101
1325,2019_1257_1388,0.41960137
1326,2019_1196_1388,0.03243285
1327,2019_1279_1393,0.530133055
1328,2019_1235_1393,0.746754151
1329,2019_1371_1393,0.409860728
1330,2019_1278_1393,0.889740863
1331,2019_1124_1393,0.684390238
1332,2019_1222_1393,0.756783684
1333,2019_1276_1393,0.073125363
1334,2019_1251_1393,0.569258615
1335,2019_1153_1393,0.464362255
1336,2019_1261_1393,0.322178887
1337,2019_1243_1393,0.596660902
1338,2019_1277_1393,0.61063968
1339,2019_1196_1393,0.143841231
1340,2019_1205_1393,0.505522127
1341,2019_1192_1393,0.692349913
1342,2019_1125_1393,0.274683611
1343,2019_1159_1393,0.363393857
1344,2019_1211_1393,0.06297548
1345,2019_1246_1393,0.890777436
1346,2019_1266_1393,0.075530797
1347,2019_1308_1393,0.304331491
1348,2019_1268_1393,0.235838376
1349,2019_1101_1393,0.471448551
1350,2019_1388_1393,0.451669466
1351,2019_1305_1393,0.196212047
1352,2019_1242_1393,0.730582243
1353,2019_1385_1393,0.610842943
1354,2019_1293_1393,0.211933204
1355,2019_1181_1393,0.287544553
1356,2019_1300_1393,0.350723226
1357,2019_1341_1393,0.502182152
1358,2019_1138_1393,0.748602394
1359,2019_1318_1393,0.081105612
1360,2019_1330_1393,0.966364476
1361,2019_1257_1393,0.460596853
1362,2019_1199_1393,0.708286965
1363,2019_1209_1393,0.708405468
1364,2019_1295_1393,0.468928371
1365,2019_1234_1393,0.570926077
1366,2019_1280_1393,0.769773419
1367,2019_1113_1393,0.111407555
1368,2019_1345_1393,0.76191542
1369,2019_1326_1393,0.443821911
1370,2019_1332_1393,0.021091122
1371,2019_1297_1393,0.645297939
1372,2019_1387_1393,0.771422222
1373,2019_1314_1393,0.167210011
1374,2019_1133_1393,0.26753453
1375,2019_1285_1393,0.817461289
1376,2019_1120_1393,0.243035578
1377,2019_1233_1393,0.602721621
1378,2019_1328_1393,0.723106624
1379,2019_1233_1396,0.571622958
1380,2019_1277_1396,0.608284517
1381,2019_1293_1396,0.097536531
1382,2019_1280_1396,0.846504332
1383,2019_1235_1396,0.323847494
1384,2019_1308_1396,0.906216351
1385,2019_1385_1396,0.947434432
1386,2019_1345_1396,0.9111319
1387,2019_1285_1396,0.561383015
1388,2019_1211_1396,0.1623449
1389,2019_1341_1396,0.46545082
1390,2019_1326_1396,0.510946704
1391,2019_1159_1396,0.573617174
1392,2019_1257_1396,0.616813791
1393,2019_1371_1396,0.476491966
1394,2019_1300_1396,0.62054529
1395,2019_1276_1396,0.102324301
1396,2019_1138_1396,0.199225735
1397,2019_1113_1396,0.663592468
1398,2019_1266_1396,0.700920459
1399,2019_1268_1396,0.435722801
1400,2019_1246_1396,0.682431714
1401,2019_1297_1396,0.914439933
1402,2019_1192_1396,0.279360589
1403,2019_1205_1396,0.666287217
1404,2019_1242_1396,0.496754245
1405,2019_1318_1396,0.755294336
1406,2019_1332_1396,0.390718415
1407,2019_1101_1396,0.268332494
1408,2019_1261_1396,0.550441393
1409,2019_1125_1396,0.227035356
1410,2019_1199_1396,0.70825768
1411,2019_1387_1396,0.905428288
1412,2019_1181_1396,0.789138787
1413,2019_1222_1396,0.855179749
1414,2019_1153_1396,0.138237926
1415,2019_1314_1396,0.687358475
1416,2019_1279_1396,0.553559382
1417,2019_1209_1396,0.497088521
1418,2019_1393_1396,0.769453027
1419,2019_1305_1396,0.499465027
1420,2019_1243_1396,0.57353668
1421,2019_1124_1396,0.260713151
1422,2019_1388_1396,0.950620865
1423,2019_1120_1396,0.283554926
1424,2019_1196_1396,0.888971195
1425,2019_1251_1396,0.548885806
1426,2019_1278_1396,0.266962197
1427,2019_1133_1396,0.974875096
1428,2019_1328_1396,0.419771584
1429,2019_1295_1396,0.369919631
1430,2019_1330_1396,0.95446054
1431,2019_1234_1396,0.86793421
1432,2019_1125_1397,0.16520193
1433,2019_1295_1397,0.258657263
1434,2019_1388_1397,0.879025437
1435,2019_1234_1397,0.606684852
1436,2019_1159_1397,0.538581606
1437,2019_1181_1397,0.111738111
1438,2019_1278_1397,0.373954499
1439,2019_1393_1397,0.57255262
1440,2019_1396_1397,0.908179177
1441,2019_1261_1397,0.550232933
1442,2019_1192_1397,0.526204962
1443,2019_1153_1397,0.036700562
1444,2019_1293_1397,0.20325943
1445,2019_1222_1397,0.756321938
1446,2019_1297_1397,0.375488304
1447,2019_1332_1397,0.756615659
1448,2019_1277_1397,0.261386729
1449,2019_1205_1397,0.206839266
1450,2019_1314_1397,0.904143887
1451,2019_1318_1397,0.18131688
1452,2019_1196_1397,0.328627235
1453,2019_1138_1397,0.547672739
1454,2019_1113_1397,0.251972464
1455,2019_1243_1397,0.503452934
1456,2019_1235_1397,0.585255242
1457,2019_1345_1397,0.251182233
1458,2019_1385_1397,0.216659544
1459,2019_1266_1397,0.417255075
1460,2019_1251_1397,0.606251099
1461,2019_1101_1397,0.43089569
1462,2019_1341_1397,0.825018717
1463,2019_1124_1397,0.891077266
1464,2019_1276_1397,0.060888302
1465,2019_1328_1397,0.263623807
1466,2019_1209_1397,0.643880132
1467,2019_1233_1397,0.13613543
1468,2019_1246_1397,0.406209302
1469,2019_1280_1397,0.697660083
1470,2019_1300_1397,0.95160798
1471,2019_1268_1397,0.710734645
1472,2019_1120_1397,0.792999727
1473,2019_1279_1397,0.596180534
1474,2019_1242_1397,0.057437007
1475,2019_1371_1397,0.808470742
1476,2019_1199_1397,0.135040099
1477,2019_1387_1397,0.493728792
1478,2019_1330_1397,0.60611448
1479,2019_1257_1397,0.698929751
1480,2019_1326_1397,0.49686448
1481,2019_1285_1397,0.463145474
1482,2019_1305_1397,0.844414121
1483,2019_1308_1397,0.860635306
1484,2019_1211_1397,0.957537287
1485,2019_1133_1397,0.130141312
1486,2019_1242_1403,0.109415859
1487,2019_1233_1403,0.470378021
1488,2019_1159_1403,0.045823417
1489,2019_1181_1403,0.887683408
1490,2019_1113_1403,0.862723317
1491,2019_1257_1403,0.14496392
1492,2019_1209_1403,0.155548942
1493,2019_1280_1403,0.024456459
1494,2019_1295_1403,0.880339053
1495,2019_1341_1403,0.175109636
1496,2019_1330_1403,0.478236173
1497,2019_1101_1403,0.877595974
1498,2019_1279_1403,0.369329349
1499,2019_1328_1403,0.387538986
1500,2019_1314_1403,0.377973469
1501,2019_1234_1403,0.21493052
1502,2019_1153_1403,0.45951017
1503,2019_1199_1403,0.660295839
1504,2019_1293_1403,0.910290043
1505,2019_1300_1403,0.658654959
1506,2019_1277_1403,0.627629801
1507,2019_1211_1403,0.21263405
1508,2019_1235_1403,0.330234343
1509,2019_1276_1403,0.357424849
1510,2019_1397_1403,0.171656781
1511,2019_1205_1403,0.803755213
1512,2019_1385_1403,0.676855694
1513,2019_1305_1403,0.23227947
1514,2019_1196_1403,0.787166675
1515,2019_1125_1403,0.600782061
1516,2019_1371_1403,0.686270615
1517,2019_1396_1403,0.656294194
1518,2019_1124_1403,0.510318022
1519,2019_1278_1403,0.228016036
1520,2019_1388_1403,0.704546833
1521,2019_1251_1403,0.127257818
1522,2019_1133_1403,0.73040204
1523,2019_1246_1403,0.486302944
1524,2019_1318_1403,0.343285045
1525,2019_1345_1403,0.416231773
1526,2019_1138_1403,0.579604072
1527,2019_1332_1403,0.065610801
1528,2019_1266_1403,0.243678607
1529,2019_1326_1403,0.033478881
1530,2019_1297_1403,0.708462172
1531,2019_1120_1403,0.962134691
1532,2019_1261_1403,0.083732971
1533,2019_1387_1403,0.537890387
1534,2019_1393_1403,0.157009912
1535,2019_1308_1403,0.462778364
1536,2019_1268_1403,0.395713784
1537,2019_1192_1403,0.759916253
1538,2019_1243_1403,0.779226955
1539,2019_1285_1403,0.279483347
1540,2019_1222_1403,0.914705642
1541,2019_1318_1414,0.953873828
1542,2019_1297_1414,0.437271962
1543,2019_1101_1414,0.479163971
1544,2019_1153_1414,0.270092189
1545,2019_1211_1414,0.678498095
1546,2019_1243_1414,0.510199242
1547,2019_1276_1414,0.191967364
1548,2019_1328_1414,0.968601485
1549,2019_1285_1414,0.817388956
1550,2019_1393_1414,0.566734379
1551,2019_1159_1414,0.750790967
1552,2019_1314_1414,0.954687704
1553,2019_1371_1414,0.409746469
1554,2019_1246_1414,0.772227378
1555,2019_1268_1414,0.090725811
1556,2019_1326_1414,0.374643049
1557,2019_1280_1414,0.492995496
1558,2019_1181_1414,0.705374414
1559,2019_1242_1414,0.707848024
1560,2019_1397_1414,0.300858503
1561,2019_1266_1414,0.134330373
1562,2019_1192_1414,0.332193925
1563,2019_1277_1414,0.31617422
1564,2019_1403_1414,0.265684187
1565,2019_1209_1414,0.076196163
1566,2019_1261_1414,0.299148397
1567,2019_1235_1414,0.653114069
1568,2019_1251_1414,0.807937819
1569,2019_1234_1414,0.564603482
1570,2019_1196_1414,0.425007447
1571,2019_1293_1414,0.527315252
1572,2019_1205_1414,0.794553872
1573,2019_1388_1414,0.491118255
1574,2019_1305_1414,0.46318297
1575,2019_1120_1414,0.808965861
1576,2019_1332_1414,0.100487225
1577,2019_1133_1414,0.788749007
1578,2019_1330_1414,0.698256135
1579,2019_1113_1414,0.129097087
1580,2019_1385_1414,0.095832959
1581,2019_1199_1414,0.885248638
1582,2019_1279_1414,0.074286153
1583,2019_1345_1414,0.359650303
1584,2019_1125_1414,0.424299932
1585,2019_1308_1414,0.964273411
1586,2019_1300_1414,0.426860685
1587,2019_1124_1414,0.223363042
1588,2019_1387_1414,0.308588114
1589,2019_1222_1414,0.636399506
1590,2019_1295_1414,0.712835486
1591,2019_1278_1414,0.869538513
1592,2019_1233_1414,0.095061437
1593,2019_1341_1414,0.833869698
1594,2019_1257_1414,0.882072904
1595,2019_1396_1414,0.285006422
1596,2019_1138_1414,0.232541371
1597,2019_1371_1416,0.040948495
1598,2019_1124_1416,0.255775755
1599,2019_1326_1416,0.277405209
1600,2019_1414_1416,0.105612298
1601,2019_1345_1416,0.141159909
1602,2019_1397_1416,0.890952505
1603,2019_1277_1416,0.272927326
1604,2019_1305_1416,0.909733655
1605,2019_1328_1416,0.835840932
1606,2019_1181_1416,0.850627324
1607,2019_1387_1416,0.742726966
1608,2019_1242_1416,0.619432344
1609,2019_1268_1416,0.491830612
